productsku,sales_0,sales_1,sales_2,sales_3,sales_4,sales_5,sales_6,sales_7,sales_8,sales_9,sales_10,sales_11,avgSales,stddevSales,totalPLPViewsProductLevel,totalPLPClicksProductLevel,totalPDPCountProductLevel,totalATCProductLevel,totalReturns,totalUsers,totalAvailableQuantity,yQuantity,brandname,pricebucket
441123927013,12.0,50.0,6.0,4.0,14.0,49.0,48.0,71.0,18.0,126.0,7.0,4.0,34.083333333333336,36.88177261893944,68348.0,2850.0,4813.0,51.0,3.0,11.0,1.0,6,netplay,1.0
465827737005,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.598076211353316,107308.0,3075.0,4639.0,191.0,1.0,9.0,15.0,6,the-bear-house,3.0
465540463005,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.9387690682262932,20496.0,625.0,849.0,81.0,2.0,8.0,184.0,6,instafab-plus,2.0
465604393003,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,4.330127018922194,210463.0,5979.0,7664.0,209.0,3.0,15.0,62.0,6,the-bear-house,2.0
441214969015,9.0,1.0,1.0,3.0,3.0,6.0,3.0,0.0,0.0,1.0,4.0,4.0,2.9166666666666665,2.6443192398846707,110752.0,3904.0,6434.0,155.0,4.0,9.0,72.0,6,indian-terrain,2.0
441131410013,2.0,4.0,1.0,4.0,4.0,0.0,5.0,8.0,5.0,11.0,3.0,0.0,3.9166666666666665,3.2039275140289165,9467.0,1439.0,2950.0,39.0,0.0,2.0,0.0,6,john-players-jeans,2.0
464592201002,9.0,4.0,1.0,11.0,18.0,44.0,49.0,8.0,2.0,0.0,0.0,0.0,12.166666666666666,16.980380835933374,32013.0,581.0,940.0,64.0,4.0,9.0,4986.0,6,gespo,1.0
465030989004,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6513389472789295,9335.0,228.0,388.0,25.0,0.0,2.0,77.0,6,cantabil,2.0
469220231003,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,1.1666666666666667,1.403458930534474,60359.0,381.0,458.0,22.0,0.0,1.0,29.0,6,ketch,1.0
441123935004,27.0,102.0,47.0,33.0,67.0,86.0,104.0,191.0,112.0,520.0,53.0,159.0,125.08333333333333,133.78983405688825,37830.0,2750.0,3400.0,165.0,2.0,20.0,0.0,6,netplay,1.0
469194739014,16.0,0.0,0.0,2.0,5.0,6.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,4.5924839782963955,49066.0,1369.0,3474.0,139.0,4.0,15.0,17.0,6,the-indian-garage-co,2.0
465062598001,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,4.601547829181224,176515.0,4498.0,7827.0,374.0,5.0,16.0,10.0,6,cantabil,2.0
441139100011,6.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.8809249819912512,66177.0,3287.0,5631.0,173.0,2.0,6.0,83.0,6,john-players-jeans,2.0
441143548002,13.0,12.0,9.0,19.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.916666666666667,6.6804781175293035,58562.0,6476.0,10477.0,224.0,3.0,10.0,0.0,6,dnmx,2.0
469220278003,0.0,2.0,5.0,8.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.4166666666666665,2.6443192398846707,22191.0,320.0,424.0,18.0,0.0,0.0,69.0,6,ketch,1.0
469281259005,9.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.83912064918102,72250.0,2234.0,6196.0,217.0,0.0,8.0,46.0,6,british-club,2.0
420372107003,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,3.752776749732568,25800.0,480.0,695.0,47.0,6.0,12.0,24.0,6,ace-mode,1.0
465737167018,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.1547005383792512,41272.0,790.0,2613.0,115.0,0.0,4.0,36.0,6,thomas-scott,2.0
420257502002,53.0,30.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,16.61940268043787,42979.0,1857.0,3250.0,127.0,19.0,52.0,0.0,6,altair,1.0
465263389005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7320508075688772,17699.0,472.0,787.0,43.0,1.0,6.0,22.0,6,blackberrys,3.0
460968953005,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.621581560508061,125367.0,2860.0,4588.0,210.0,1.0,2.0,15.0,6,u-s-polo-assn-,3.0
465604300002,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.302677894557859,53127.0,1713.0,2357.0,70.0,3.0,4.0,9.0,6,the-bear-house,3.0
441166719022,4.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.348399724926484,99316.0,3148.0,5116.0,178.0,1.0,4.0,89.0,6,buffalo,2.0
420434685004,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,2.886751345948128,48834.0,1096.0,1508.0,59.0,2.0,10.0,3.0,6,breakpoint,1.0
462203240003,8.0,5.0,5.0,7.0,4.0,18.0,23.0,20.0,36.0,20.0,16.0,5.0,13.916666666666666,9.931202740795694,141211.0,3069.0,9360.0,457.0,1.0,8.0,3.0,6,kuons-avenue,2.0
465405640004,19.0,13.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,6.464354475729096,110427.0,4342.0,6500.0,189.0,5.0,19.0,0.0,6,the-bear-house,3.0
420460549001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.2886751345948128,14068.0,582.0,761.0,26.0,0.0,1.0,25.0,6,ace-mode,1.0
441165942004,47.0,38.0,5.0,6.0,49.0,28.0,39.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,20.614793158547506,58876.0,2205.0,2620.0,108.0,8.0,45.0,2.0,6,dj-c,1.0
469115699001,38.0,11.0,18.0,7.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.833333333333333,11.304330090185742,431832.0,9454.0,12723.0,1012.0,12.0,37.0,3.0,6,jack-jones,2.0
460870180001,3.0,2.0,0.0,1.0,4.0,9.0,4.0,6.0,5.0,7.0,0.0,0.0,3.4166666666666665,2.9682665076785244,12658.0,355.0,517.0,12.0,0.0,3.0,5.0,6,mufti,2.0
420372032003,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,4.330127018922194,114270.0,968.0,1086.0,71.0,0.0,15.0,22.0,6,ace-mode,1.0
441130928002,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,6.0,1.5833333333333333,1.7298624923456323,1948.0,190.0,378.0,6.0,0.0,2.0,0.0,6,john-players-jeans,2.0
469172542007,12.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,3.423404295390331,44287.0,1373.0,2035.0,62.0,4.0,12.0,34.0,6,pepe-jeans,2.0
441138037009,12.0,17.0,18.0,64.0,79.0,27.0,65.0,164.0,145.0,67.0,35.0,0.0,57.75,51.92849104122112,12969.0,1919.0,3211.0,46.0,2.0,12.0,0.0,6,john-players-jeans,2.0
465807214006,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,9.526279441628825,129277.0,2252.0,3764.0,209.0,0.0,28.0,12.0,6,park-avenue,2.0
441165944005,15.0,34.0,4.0,5.0,28.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,9.083333333333334,11.927495609521367,47568.0,1901.0,2217.0,98.0,5.0,15.0,0.0,6,dj-c,1.0
441131163003,4.0,17.0,22.0,85.0,63.0,38.0,45.0,30.0,12.0,4.0,1.0,0.0,26.75,26.84340108514906,93103.0,4419.0,10514.0,174.0,0.0,4.0,2.0,6,john-players,1.0
464958510001,8.0,46.0,11.0,5.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,6.916666666666667,12.859084749936935,24691.0,1677.0,2072.0,59.0,10.0,8.0,0.0,6,the-bear-house,2.0
441134541003,20.0,30.0,34.0,112.0,121.0,175.0,411.0,116.0,33.0,10.0,8.0,13.0,90.25,115.33518346738148,40069.0,2455.0,5653.0,85.0,4.0,20.0,0.0,6,dnmx,1.0
464953867001,12.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.4509550720186013,30596.0,1761.0,2454.0,134.0,1.0,10.0,0.0,6,marks-spencer,2.0
469096752005,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,1.0298573010888745,35980.0,876.0,1123.0,42.0,1.0,3.0,2.0,6,arrow,2.0
441145935022,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,4.010403138505323,48130.0,2734.0,4932.0,89.0,3.0,14.0,0.0,6,netplay,2.0
469126869005,1.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.8090680674665818,11830.0,371.0,479.0,26.0,1.0,1.0,10.0,6,arrow-sports,2.0
420065487005,5.0,9.0,6.0,1.0,0.0,0.0,1.0,0.0,4.0,13.0,12.0,30.0,6.75,8.666812353087861,6557.0,411.0,716.0,12.0,0.0,5.0,1.0,6,john-players,1.0
469412421006,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,3.1430539096216394,31345.0,805.0,2761.0,81.0,1.0,7.0,32.0,6,british-club,2.0
469170197002,8.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,3.0,0.0,2.25,2.7675062617979584,38341.0,1047.0,1448.0,61.0,5.0,7.0,21.0,6,spykar,2.0
441426466003,4.0,2.0,3.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.5833333333333333,1.6213537179739277,13042.0,506.0,720.0,39.0,3.0,4.0,20.0,6,arrow-sports,2.0
441539362003,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,5.484827557301446,198356.0,4944.0,6126.0,360.0,3.0,17.0,91.0,6,gap,3.0
469233734004,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6513389472789295,10554.0,344.0,468.0,22.0,1.0,1.0,5.0,6,arrow-sports,2.0
464954068004,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.492365963917331,8253.0,215.0,370.0,20.0,0.0,1.0,22.0,6,red-chief,3.0
441138740011,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,1.1645001528813148,32757.0,1643.0,2349.0,71.0,0.0,4.0,2.0,6,john-players-jeans,2.0
441132151003,7.0,7.0,13.0,66.0,193.0,322.0,468.0,1.0,8.0,14.0,7.0,13.0,93.25,153.95166006368245,8765.0,848.0,1347.0,26.0,1.0,6.0,0.0,6,netplay,1.0
465067561004,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6513389472789295,4585.0,89.0,158.0,6.0,0.0,1.0,8.0,6,cantabil,2.0
465190266003,7.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.729489363048366,14508.0,674.0,1345.0,79.0,0.0,6.0,1.0,6,linen-club,3.0
469159787009,9.0,3.0,9.0,4.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,3.4166666666666665,3.9876703915337783,54074.0,2002.0,2544.0,94.0,4.0,9.0,26.0,6,indian-terrain,2.0
465867787004,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,1.443375672974064,49909.0,853.0,977.0,64.0,1.0,5.0,14.0,6,snitch,2.0
469230531003,6.0,1.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.25,2.800162332956625,23246.0,844.0,1120.0,34.0,2.0,6.0,19.0,6,arrow,3.0
462083850003,0.0,0.0,10.0,16.0,11.0,11.0,14.0,3.0,0.0,0.0,1.0,3.0,5.75,6.151496491985434,4856.0,110.0,176.0,9.0,1.0,0.0,0.0,6,instafab-plus,2.0
469230729003,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.8348471099367218,15100.0,239.0,317.0,9.0,0.0,2.0,7.0,6,u-s-polo-assn-,3.0
441131365009,0.0,1.0,0.0,9.0,0.0,1.0,4.0,11.0,20.0,11.0,4.0,1.0,5.166666666666667,6.307763374436202,1160.0,43.0,142.0,2.0,0.0,0.0,0.0,6,john-players,2.0
465137613001,7.0,5.0,2.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.8444523358476395,27829.0,2221.0,3179.0,45.0,2.0,7.0,9.0,6,the-bear-house,3.0
465156299009,15.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.8896923123128015,65307.0,2147.0,2899.0,112.0,9.0,15.0,18.0,6,marks-spencer,4.0
420065530004,2.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,14.0,12.0,17.0,4.833333333333333,5.96708141439855,4461.0,487.0,803.0,21.0,0.0,2.0,0.0,6,john-players-jeans,6.0
465736967005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.1547005383792512,41217.0,1444.0,1786.0,76.0,0.0,4.0,479.0,6,rare-rabbit,6.0
441128739016,0.0,7.0,3.0,7.0,3.0,0.0,27.0,6.0,9.0,7.0,5.0,17.0,7.583333333333333,7.597348022152005,10988.0,797.0,1080.0,16.0,0.0,0.0,1.0,6,john-players,2.0
441132427002,17.0,21.0,305.0,562.0,0.0,2.0,7.0,3.0,2.0,3.0,4.0,7.0,77.75,175.08394090731557,29350.0,1325.0,1741.0,47.0,1.0,13.0,0.0,6,netplay,1.0
469226284001,2.0,1.0,5.0,0.0,0.0,1.0,8.0,2.0,7.0,4.0,0.0,0.0,2.5,2.8444523358476395,12969.0,361.0,455.0,16.0,1.0,1.0,11.0,6,u-s-polo-assn-,3.0
469089843003,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.833333333333334,32.50967222041447,643130.0,16120.0,25335.0,1694.0,4.0,108.0,0.0,6,louis-philippe,2.0
460986410002,7.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.75,2.527125567985025,48543.0,1478.0,1868.0,81.0,1.0,7.0,12.0,6,u-s-polo-assn-,3.0
441211861001,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.7929614610987589,54005.0,1190.0,1513.0,25.0,0.0,2.0,255.0,6,dj-c,2.0
469212377002,7.0,7.0,2.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.4166666666666665,2.9987371079213068,35467.0,999.0,1540.0,38.0,2.0,7.0,30.0,6,spykar,2.0
441129992008,3.0,3.0,3.0,7.0,5.0,1.0,4.0,0.0,1.0,0.0,7.0,0.0,2.8333333333333335,2.5524794837866014,26660.0,514.0,778.0,15.0,0.0,3.0,1.0,6,john-players,2.0
469213373002,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.3371158468430426,26981.0,736.0,1164.0,48.0,1.0,1.0,17.0,6,allen-solly,3.0
420460552001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.1547005383792512,15593.0,569.0,925.0,41.0,0.0,3.0,24.0,6,ace-mode,1.0
469114487003,8.0,3.0,1.0,3.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.2962419891481978,96523.0,3163.0,3801.0,121.0,3.0,8.0,7.0,6,levis,4.0
463289119003,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,1.5,2.0670576365276494,101907.0,2171.0,3686.0,171.0,2.0,7.0,1.0,6,globalrang,3.0
441145941004,21.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,6.077155435054972,146717.0,2380.0,3423.0,76.0,1.0,18.0,0.0,6,netplay,1.0
441135013005,24.0,50.0,8.0,61.0,9.0,0.0,4.0,16.0,10.0,12.0,7.0,12.0,17.75,18.75742277315594,157854.0,10024.0,14209.0,516.0,15.0,24.0,4.0,6,john-players-jeans,2.0
465797946003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.2886751345948128,24317.0,894.0,971.0,12.0,0.0,1.0,11.0,6,tistabene,1.0
441127555002,3.0,3.0,1.0,5.0,13.0,20.0,97.0,9.0,12.0,29.0,25.0,13.0,19.166666666666668,26.065767635430237,7730.0,345.0,389.0,13.0,0.0,3.0,2.0,6,john-players,1.0
469280379005,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,3.1370223287233854,113488.0,2294.0,3232.0,202.0,2.0,11.0,33.0,6,u-s-polo-assn-,3.0
465228585028,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,7.374711088331775,133110.0,4263.0,18639.0,503.0,11.0,25.0,9.0,6,marks-spencer,4.0
441135438012,5.0,7.0,2.0,5.0,7.0,9.0,3.0,5.0,4.0,7.0,15.0,13.0,6.833333333333333,3.8807996676723806,72307.0,2631.0,3667.0,70.0,2.0,5.0,5.0,6,netplay,2.0
464602262001,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0150945537631872,87838.0,2923.0,4556.0,283.0,0.0,6.0,10.0,6,jack-jones,3.0
465270375003,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,2.5746432527221854,135461.0,2308.0,3526.0,70.0,2.0,9.0,3.0,6,crocodile,2.0
462587104003,12.0,5.0,9.0,15.0,1.0,20.0,20.0,15.0,31.0,70.0,17.0,11.0,18.833333333333332,17.87752948832866,31867.0,1110.0,1988.0,122.0,2.0,11.0,98.0,6,dennislingo-premium-attire,2.0
420180341003,15.0,83.0,124.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,40.4976617357176,12459.0,1757.0,2434.0,80.0,8.0,15.0,0.0,6,breakpoint,1.0
441130305012,6.0,1.0,0.0,1.0,0.0,1.0,2.0,11.0,50.0,30.0,23.0,25.0,12.5,16.07652155954594,4403.0,799.0,1645.0,46.0,0.0,6.0,0.0,6,john-players,1.0
462767210002,3.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,13.0,2.3333333333333335,3.524803884507963,66861.0,3319.0,4198.0,208.0,0.0,3.0,0.0,6,rare-rabbit,4.0
469427451003,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,6.6172410253729455,115789.0,4898.0,6043.0,303.0,13.0,23.0,0.0,6,allen-solly,2.0
441536901003,12.0,10.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,6.877169079312689,45318.0,2142.0,3140.0,81.0,3.0,11.0,88.0,6,sin,2.0
469211089007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.2886751345948128,19435.0,437.0,1020.0,15.0,0.0,0.0,21.0,6,buda-jeans-co,2.0
469443559003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,2.0207259421636907,236600.0,4819.0,6393.0,157.0,2.0,7.0,20.0,6,allen-solly,4.0
463865968001,5.0,4.0,2.0,8.0,9.0,14.0,17.0,2.0,2.0,0.0,3.0,0.0,5.5,5.468920451889103,49722.0,1023.0,1411.0,69.0,1.0,5.0,446.0,6,lee,3.0
