productsku,sales_0,sales_1,sales_2,sales_3,sales_4,sales_5,sales_6,sales_7,sales_8,sales_9,sales_10,sales_11,avgSales,stddevSales,totalPLPViewsProductLevel,totalPLPClicksProductLevel,totalPDPCountProductLevel,totalATCProductLevel,totalReturns,totalUsers,totalAvailableQuantity,yQuantity,brandname,pricebucket
441129982008,10.0,9.0,30.0,38.0,13.0,36.0,37.0,61.0,44.0,27.0,1.0,0.0,25.5,18.932895854954293,66440.0,2657.0,8365.0,124.0,0.0,9.0,0.0,24,john-players,1.0
469332825002,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.6422453217986939,28662.0,333.0,424.0,26.0,0.0,3.0,25.0,24,ketch,1.0
469184809003,147.0,29.0,9.0,21.0,12.0,2.0,18.0,45.0,121.0,56.0,1.0,0.0,38.416666666666664,48.182339905694484,579512.0,14501.0,20987.0,1283.0,37.0,145.0,4.0,24,ketch,1.0
441119297001,33.0,194.0,21.0,14.0,46.0,197.0,207.0,111.0,13.0,9.0,15.0,35.0,74.58333333333333,80.00279351183289,286091.0,14094.0,25109.0,511.0,21.0,28.0,3.0,24,netplay,1.0
460698897005,100.0,30.0,2.0,7.0,10.0,81.0,222.0,143.0,59.0,50.0,150.0,107.0,80.08333333333333,67.63331391788482,1338760.0,29763.0,48327.0,2956.0,31.0,97.0,3.0,24,the-indian-garage-co,2.0
469191747004,134.0,39.0,21.0,15.0,23.0,55.0,133.0,35.0,4.0,0.0,0.0,0.0,38.25,47.74006322119438,1403521.0,37657.0,49749.0,2457.0,39.0,132.0,45.0,24,u-s-polo-assn-,3.0
469256026002,12.0,1.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1666666666666665,4.38661877103815,143892.0,3847.0,6215.0,436.0,0.0,12.0,48.0,24,arrow-sports,2.0
441539374004,12.0,15.0,5.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.083333333333333,5.160308893737649,84965.0,4310.0,4861.0,235.0,7.0,12.0,1.0,24,gap,4.0
469126886003,4.0,5.0,4.0,0.0,2.0,0.0,3.0,12.0,5.0,0.0,0.0,0.0,2.9166666666666665,3.528026317499587,30184.0,702.0,1021.0,92.0,0.0,4.0,66.0,24,arrow-sports,2.0
465743487003,59.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916666666666667,17.794066086164452,304768.0,10492.0,13939.0,529.0,25.0,59.0,0.0,24,the-bear-house,3.0
441142670016,22.0,24.0,206.0,439.0,29.0,31.0,33.0,8.0,4.0,5.0,1.0,0.0,66.83333333333333,129.89984486892084,60741.0,4648.0,7647.0,129.0,7.0,21.0,1.0,24,john-players,2.0
469063064008,29.0,14.0,24.0,80.0,43.0,32.0,61.0,80.0,17.0,15.0,21.0,51.0,38.916666666666664,24.100012573868216,83962.0,1753.0,2799.0,154.0,11.0,28.0,148.0,24,the-indian-garage-co,2.0
469034629001,69.0,34.0,18.0,30.0,56.0,38.0,177.0,31.0,0.0,0.0,1.0,0.0,37.833333333333336,49.39236844499422,322450.0,7625.0,12803.0,1056.0,23.0,68.0,199.0,24,ketch,1.0
469412393007,53.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.083333333333333,15.22234203300192,156207.0,3775.0,15161.0,746.0,11.0,53.0,10.0,24,british-club,2.0
420328791004,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.416666666666667,22.227985363800595,119492.0,3893.0,5544.0,405.0,17.0,72.0,0.0,24,breakpoint,1.0
441138148012,47.0,29.0,47.0,6.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,11.416666666666666,18.45120510148239,97624.0,6410.0,8642.0,145.0,10.0,47.0,65.0,24,john-players,2.0
462324117004,31.0,14.0,23.0,29.0,15.0,33.0,13.0,21.0,16.0,31.0,46.0,21.0,24.416666666666668,9.86691748247955,358814.0,5674.0,15854.0,587.0,7.0,30.0,84.0,24,dennislingo-premium-attire,2.0
469115704003,57.0,10.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.5,16.222879466414653,641303.0,11076.0,14184.0,863.0,16.0,57.0,217.0,24,jack-jones,2.0
469097017004,9.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,2.5702257889260633,151647.0,4479.0,7060.0,250.0,3.0,9.0,27.0,24,u-s-polo-assn-,2.0
465009722002,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8876253645985944,39737.0,875.0,1206.0,72.0,0.0,1.0,16.0,24,tistabene,1.0
469421859003,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,2.1248885888797835,37277.0,1062.0,1517.0,78.0,2.0,4.0,11.0,24,allen-solly,3.0
441130923012,10.0,7.0,24.0,32.0,8.0,41.0,18.0,14.0,3.0,5.0,2.0,3.0,13.916666666666666,12.565886962388095,25641.0,2290.0,8926.0,251.0,1.0,10.0,4.0,24,john-players-jeans,1.0
469218308009,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,1.443375672974064,48975.0,1813.0,3250.0,64.0,1.0,5.0,99.0,24,buda-jeans-co,2.0
441130102004,17.0,24.0,47.0,105.0,68.0,43.0,77.0,3.0,0.0,0.0,6.0,13.0,33.583333333333336,34.615966713572384,131940.0,4781.0,6864.0,230.0,3.0,17.0,7.0,24,john-players,2.0
441165720034,18.0,8.0,3.0,3.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,5.2570299253821675,100608.0,1403.0,4452.0,159.0,12.0,18.0,48.0,24,dj-c,1.0
469191887002,52.0,22.0,6.0,8.0,5.0,19.0,33.0,8.0,0.0,0.0,0.0,0.0,12.75,16.17025889487465,192360.0,6709.0,8889.0,479.0,15.0,52.0,22.0,24,u-s-polo-assn-,3.0
460564186002,34.0,25.0,9.0,0.0,0.0,2.0,2.0,15.0,8.0,0.0,0.0,0.0,7.916666666666667,11.309355204940514,75248.0,4178.0,5433.0,184.0,19.0,32.0,39.0,24,louis-philippe,2.0
460436269002,14.0,9.0,9.0,5.0,2.0,1.0,9.0,6.0,5.0,7.0,4.0,1.0,6.0,3.861229196653691,98281.0,1694.0,2343.0,175.0,4.0,13.0,602.0,24,the-indian-garage-co,1.0
420280600007,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,1.3789543689024493,28711.0,763.0,1091.0,53.0,0.0,4.0,142.0,24,altair,1.0
441142670008,42.0,28.0,84.0,76.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,30.71373199943851,233328.0,8083.0,12259.0,318.0,8.0,40.0,115.0,24,john-players,2.0
465642076004,48.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.583333333333333,17.742902977264063,237040.0,13018.0,17118.0,663.0,28.0,45.0,0.0,24,the-bear-house,3.0
441138636008,62.0,7.0,22.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.083333333333334,18.10805111411814,824564.0,22728.0,50086.0,1126.0,22.0,59.0,43.0,24,john-players-jeans,2.0
460698877003,46.0,12.0,15.0,34.0,19.0,48.0,65.0,71.0,92.0,200.0,112.0,74.0,65.66666666666667,52.49300097646496,170666.0,4187.0,5737.0,317.0,17.0,45.0,344.0,24,the-indian-garage-co,2.0
441138242009,22.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,6.215815605080611,89119.0,1485.0,2237.0,85.0,2.0,22.0,150.0,23,john-players,2.0
441142027004,24.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,6.9994588535417686,189799.0,4118.0,6339.0,253.0,3.0,22.0,0.0,23,netplay,1.0
441539342002,29.0,18.0,8.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.083333333333333,9.21913359499819,127003.0,6678.0,10492.0,451.0,6.0,29.0,20.0,23,gap,4.0
441123132004,92.0,622.0,12.0,5.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,62.166666666666664,178.1678643268417,384397.0,15185.0,18782.0,564.0,52.0,83.0,11.0,23,netplay,1.0
469063064009,19.0,3.0,17.0,39.0,25.0,12.0,26.0,69.0,19.0,12.0,13.0,26.0,23.333333333333332,17.06316251905007,83962.0,1753.0,2799.0,154.0,6.0,19.0,81.0,23,the-indian-garage-co,2.0
469124648003,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,6.0,0.0,4.166666666666667,8.49420479806763,232446.0,5014.0,6531.0,400.0,10.0,26.0,14.0,23,kenneth-cole,2.0
441220681036,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.3011854652449344,92854.0,3748.0,6934.0,175.0,3.0,8.0,31.0,23,proearth,3.0
441142660005,30.0,10.0,16.0,12.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,6.333333333333333,9.247440268266214,238287.0,5873.0,11457.0,348.0,6.0,30.0,315.0,23,john-players,2.0
441135320005,91.0,6.0,38.0,42.0,11.0,43.0,133.0,8.0,0.0,6.0,1.0,2.0,31.75,41.7702046918614,1420816.0,24887.0,38693.0,1727.0,21.0,89.0,6.0,23,netplay,1.0
460353534004,24.0,12.0,12.0,14.0,15.0,7.0,15.0,9.0,7.0,0.0,0.0,1.0,9.666666666666666,7.190060479368007,170820.0,5380.0,7242.0,309.0,2.0,24.0,51.0,23,the-indian-garage-co,1.0
441146717003,65.0,11.0,44.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.088557862672182,185681.0,5879.0,9078.0,369.0,12.0,60.0,1.0,23,netplay,2.0
469184979004,18.0,7.0,13.0,16.0,3.0,9.0,12.0,4.0,5.0,1.0,1.0,0.0,7.416666666666667,6.141636343003139,86200.0,1834.0,2769.0,135.0,5.0,18.0,20.0,23,ketch,1.0
469191738002,78.0,29.0,27.0,8.0,10.0,46.0,65.0,35.0,7.0,8.0,0.0,0.0,26.083333333333332,25.81915544472336,351389.0,10675.0,13908.0,876.0,31.0,78.0,8.0,23,u-s-polo-assn-,3.0
443002317004,24.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,7.511607179841236,246069.0,8770.0,12374.0,548.0,6.0,23.0,504.0,23,netplay,2.0
462773657018,24.0,20.0,24.0,34.0,10.0,7.0,3.0,24.0,54.0,33.0,0.0,0.0,19.416666666666668,16.30091092453722,383234.0,6058.0,18049.0,592.0,11.0,24.0,38.0,23,dennislingo-premium-attire,2.0
441130281008,2.0,5.0,5.0,4.0,2.0,2.0,12.0,6.0,7.0,8.0,2.0,1.0,4.666666666666667,3.2286595398465945,5145.0,215.0,385.0,19.0,0.0,2.0,7.0,23,john-players,1.0
463417754004,30.0,5.0,3.0,11.0,5.0,17.0,66.0,71.0,77.0,91.0,41.0,0.0,34.75,33.25691999077376,251530.0,8390.0,11656.0,843.0,15.0,29.0,263.0,23,campus-sutra,2.0
469079969002,16.0,9.0,4.0,3.0,1.0,2.0,0.0,4.0,2.0,3.0,0.0,0.0,3.6666666666666665,4.618802153517007,96873.0,2472.0,3402.0,104.0,10.0,13.0,16.0,23,u-s-polo-assn-,2.0
410294420005,12.0,24.0,16.0,96.0,72.0,13.0,9.0,3.0,9.0,20.0,8.0,3.0,23.75,29.26407975037595,338414.0,11782.0,22294.0,646.0,8.0,11.0,2.0,23,armani-exchange,6.0
464530917004,4.0,14.0,60.0,30.0,8.0,13.0,35.0,0.0,11.0,0.0,0.0,0.0,14.583333333333334,18.436418175760586,19197.0,1682.0,2295.0,91.0,3.0,4.0,0.0,23,snitch,2.0
469448045015,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.1547005383792512,34286.0,516.0,3856.0,105.0,0.0,4.0,25.0,23,the-indian-garage-co,2.0
441145505034,18.0,9.0,7.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,5.393598899705936,112538.0,914.0,6817.0,166.0,5.0,17.0,13295.0,23,netplay,2.0
469342247002,28.0,9.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,8.510243382197858,74005.0,3284.0,4730.0,269.0,11.0,28.0,0.0,23,allen-solly,3.0
420177638002,30.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4166666666666665,8.701706555021087,137281.0,1552.0,1907.0,114.0,7.0,28.0,14.0,23,altair,1.0
469288425007,8.0,7.0,7.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4166666666666665,5.350587619952399,62578.0,949.0,1720.0,94.0,3.0,8.0,57.0,23,ketch,1.0
441131304002,12.0,10.0,12.0,12.0,5.0,3.0,5.0,4.0,6.0,0.0,4.0,0.0,6.083333333333333,4.420167280531223,56575.0,2060.0,3298.0,130.0,0.0,12.0,9.0,23,john-players-jeans,1.0
441128729012,12.0,2.0,10.0,17.0,5.0,6.0,48.0,1.0,0.0,0.0,0.0,0.0,8.416666666666666,13.661214729254054,77431.0,4153.0,5406.0,43.0,1.0,11.0,81.0,23,netplay,1.0
441130305022,11.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,8.0,3.5,4.461960433384737,8865.0,432.0,957.0,40.0,3.0,11.0,2.0,23,john-players,1.0
465123917005,10.0,7.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5833333333333335,4.2094770423054895,177154.0,5352.0,6443.0,239.0,3.0,10.0,27.0,23,tistabene,1.0
441126172005,23.0,18.0,2.0,1.0,1.0,60.0,6.0,5.0,1.0,1.0,0.0,1.0,9.916666666666666,17.432771298663766,319341.0,3856.0,4549.0,260.0,4.0,23.0,22.0,23,dnmx,1.0
464297848004,2.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0833333333333333,1.164500152881315,24305.0,575.0,995.0,57.0,0.0,2.0,71.0,23,tistabene,2.0
441226377032,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.7494587907710373,42151.0,2090.0,3262.0,68.0,4.0,5.0,109.0,23,altheory,2.0
464381353007,6.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,23.0,0.0,0.0,3.25,6.607502622707834,44797.0,1155.0,2382.0,103.0,1.0,6.0,158.0,23,dennislingo-premium-attire,2.0
441132741029,134.0,20.0,238.0,71.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,38.916666666666664,74.99873736310903,2169690.0,38108.0,59887.0,2226.0,22.0,127.0,0.0,23,netplay,1.0
469063063033,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,15.0,57.0,12.583333333333334,23.39175586449727,62014.0,3848.0,19318.0,362.0,5.0,64.0,0.0,23,the-indian-garage-co,2.0
441539379004,30.0,10.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.416666666666667,8.81587754960883,141691.0,4825.0,6098.0,386.0,11.0,30.0,161.0,23,gap,4.0
441138126012,40.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,11.405408073950417,315605.0,12311.0,18765.0,769.0,11.0,40.0,36.0,23,john-players,2.0
469327141009,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7320508075688772,356.0,97.0,1577.0,3.0,0.0,0.0,0.0,23,the-indian-garage-co,2.0
441130447008,4.0,1.0,2.0,7.0,5.0,16.0,15.0,10.0,2.0,5.0,5.0,0.0,6.0,5.2048928030180495,34320.0,1539.0,2713.0,59.0,1.0,4.0,7.0,23,john-players,2.0
460327310003,12.0,4.0,8.0,7.0,4.0,17.0,33.0,19.0,17.0,40.0,27.0,37.0,18.75,12.778710989198188,35825.0,1000.0,1624.0,87.0,3.0,12.0,198.0,23,the-indian-garage-co,6.0
441145250005,32.0,19.0,36.0,10.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,12.954465709483422,146708.0,10139.0,29252.0,544.0,7.0,32.0,0.0,23,netplay,2.0
441138284006,10.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4166666666666667,2.937479851639476,28298.0,2326.0,4324.0,128.0,3.0,10.0,40.0,23,john-players,2.0
441139104030,31.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,8.835191342614266,1278172.0,35452.0,55298.0,1887.0,17.0,30.0,92.0,23,john-players-jeans,2.0
460562331003,23.0,23.0,24.0,22.0,13.0,46.0,59.0,51.0,19.0,64.0,45.0,41.0,35.833333333333336,17.16144374798203,75325.0,2383.0,3915.0,232.0,5.0,23.0,850.0,23,hubberholme,6.0
441135354003,8.0,4.0,9.0,17.0,16.0,13.0,36.0,14.0,2.0,6.0,5.0,1.0,10.916666666666666,9.548520431158035,25597.0,1537.0,2255.0,100.0,2.0,8.0,4.0,23,john-players,2.0
460866499004,26.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.507571935295483,207669.0,6061.0,10793.0,607.0,9.0,26.0,20.0,23,the-indian-garage-co,2.0
469211117001,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,2.5746432527221854,71745.0,2594.0,3463.0,154.0,4.0,9.0,55.0,23,buda-jeans-co,2.0
460698914002,88.0,22.0,73.0,294.0,50.0,81.0,258.0,58.0,38.0,221.0,267.0,240.0,140.83333333333334,104.5108374835603,192699.0,6536.0,11105.0,541.0,17.0,85.0,608.0,23,the-indian-garage-co,2.0
465870875001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.2886751345948128,2257.0,139.0,281.0,22.0,0.0,1.0,25.0,23,showoff,2.0
420372038001,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,10.103629710818446,95336.0,3357.0,4447.0,223.0,6.0,33.0,1.0,23,ace-mode,1.0
420328807002,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,6.06217782649107,51884.0,1981.0,2679.0,132.0,4.0,21.0,0.0,23,breakpoint,1.0
463599331019,4.0,1.0,5.0,11.0,3.0,8.0,15.0,15.0,3.0,0.0,0.0,0.0,5.416666666666667,5.5833898685514,43434.0,1711.0,4512.0,147.0,0.0,4.0,37.0,23,dennislingo-premium-attire,2.0
461118717002,55.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.083333333333333,15.78525395501265,197959.0,6454.0,9158.0,592.0,16.0,52.0,105.0,23,dennislingo-premium-attire,2.0
465526628032,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.598076211353316,128503.0,3418.0,11736.0,329.0,4.0,8.0,39.0,23,thomas-scott,2.0
420434650002,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.928203230275509,67902.0,2235.0,2888.0,166.0,4.0,24.0,1.0,23,breakpoint,1.0
469288425002,27.0,8.0,16.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,8.7710785073341,103425.0,1999.0,2804.0,203.0,11.0,26.0,93.0,23,ketch,1.0
469242693001,29.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,8.315739002128142,217948.0,5151.0,6754.0,474.0,7.0,28.0,11.0,23,ketch,1.0
469063052022,101.0,11.0,40.0,94.0,110.0,82.0,0.0,0.0,3.0,1.0,2.0,2.0,37.166666666666664,45.74997930120413,355596.0,9226.0,15156.0,696.0,24.0,95.0,41.0,23,the-indian-garage-co,2.0
469318279001,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,2.3290003057626296,4869.0,146.0,316.0,18.0,0.0,0.0,0.0,23,allen-solly,2.0
465422355008,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,3.7376057804023386,88467.0,1229.0,1888.0,63.0,1.0,13.0,19.0,23,blackberrys,2.0
460698952003,38.0,5.0,18.0,42.0,26.0,68.0,175.0,145.0,142.0,228.0,34.0,37.0,79.83333333333333,73.05021104235999,74686.0,2304.0,7637.0,359.0,8.0,38.0,278.0,23,the-indian-garage-co,2.0
441145266008,21.0,0.0,7.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,132553.0,6093.0,11213.0,196.0,3.0,21.0,7.0,23,netplay,2.0
441130918008,25.0,8.0,12.0,28.0,41.0,9.0,75.0,36.0,11.0,5.0,6.0,0.0,21.333333333333332,21.36408768059714,104249.0,6063.0,10188.0,302.0,5.0,25.0,3.0,23,john-players-jeans,2.0
464432208006,14.0,16.0,30.0,5.0,7.0,1.0,7.0,4.0,4.0,0.0,0.0,0.0,7.333333333333333,8.855746294030924,99067.0,6703.0,8388.0,602.0,5.0,14.0,3.0,23,marks-spencer,4.0
420257514003,35.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,10.039316649447748,101082.0,3288.0,4438.0,148.0,9.0,34.0,14.0,23,altair,1.0
469211071026,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0150945537631872,49395.0,1318.0,3074.0,96.0,0.0,7.0,70.0,23,buda-jeans-co,2.0
469133426002,28.0,11.0,13.0,6.0,4.0,14.0,40.0,20.0,3.0,7.0,0.0,0.0,12.166666666666666,12.0742651448392,246402.0,5945.0,9118.0,422.0,11.0,27.0,58.0,23,levis,3.0
460699010004,220.0,57.0,82.0,87.0,101.0,51.0,1.0,18.0,74.0,23.0,45.0,109.0,72.33333333333333,57.36221964345733,1552462.0,37576.0,53650.0,3396.0,56.0,218.0,74.0,23,the-indian-garage-co,2.0
463863074014,32.0,19.0,22.0,24.0,9.0,7.0,28.0,2.0,1.0,18.0,2.0,2.0,13.833333333333334,11.280178378129676,112335.0,3115.0,8164.0,326.0,14.0,31.0,56.0,23,ivoc,2.0
460815162005,11.0,5.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.467380462644282,107307.0,2026.0,2634.0,142.0,6.0,11.0,20.0,23,the-indian-garage-co,1.0
441205409003,48.0,25.0,20.0,78.0,226.0,74.0,154.0,1.0,0.0,0.0,0.0,0.0,52.166666666666664,72.00105218086411,80404.0,6261.0,7899.0,351.0,13.0,43.0,0.0,23,dj-c,1.0
465763282001,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9166666666666667,6.0371325724195986,133220.0,4960.0,6576.0,241.0,7.0,21.0,172.0,23,the-bear-house,2.0
